accx,accy,accz
12.204826,-2.2154984,-0.73343015
13.151599,-1.342381,-2.0735893
11.999212,-1.9742779,-3.804712
12.442062,-1.4706432,-1.281597
12.61051,0.78448415,1.9989095
14.027695,5.587425,3.6819181
13.357912,2.9136667,0.5894333
11.110638,-2.2724805,0.047366887
10.061776,-2.5893579,0.55522496
12.26154,-1.2367297,0.4139383
12.766046,0.4577618,-0.31206024
11.0156555,0.78278905,-0.66036874
9.255668,0.52718407,-0.455358
8.112417,0.40612367,-0.042961556
7.2228756,0.5700499,0.045212105
6.510361,0.40224501,0.12100295
5.837495,0.40686107,0.15485696
5.8784065,0.3736008,0.20442651
5.968544,-0.03502238,0.4597825
5.836738,-0.6927766,0.26000074
5.766712,-1.145568,-0.58259547
6.8795567,-0.6416748,0.714018
8.130642,-0.2982888,-0.2557103
9.6190405,0.80682683,-1.6553702
11.644956,1.4195987,-2.5460994
13.260564,-0.46813348,-2.325019
14.053735,-1.7982944,-3.4724927
13.304492,-1.0183115,-3.1768472
12.026372,-0.19117221,-0.3425911
11.13277,-0.2797768,1.6380745
10.045084,-3.562553,4.3435893
12.6503105,-5.447575,3.1747687
12.71507,0.59078366,2.8897154
11.919055,1.7342544,0.098238885
13.002268,-1.3204309,0.7358435
14.138307,-1.5310249,-0.07627927
12.442178,-1.3188028,-0.18145175
9.024387,-1.3570144,1.0292386
6.753478,-1.5129632,1.4860619
5.945981,-1.9050088,1.4877281
5.924538,-2.0890176,1.006532
5.8990927,-1.8093365,0.8849448
6.0909357,-1.0518973,0.15299907
5.773052,-0.43019015,-0.5624267
5.9434333,-0.89584327,-0.7367246
6.46875,-1.4612771,1.0740676
6.677649,-1.0900226,0.21131223
7.5671234,-1.8087907,-2.4490097
9.314977,-3.3343472,-2.9241343
10.756363,-1.6805284,-3.4884858
14.009288,0.57775915,-3.9368625
14.907726,-0.4116686,-5.920593
12.627432,-2.342391,-3.7236924
10.213271,-2.9045594,0.115908094
9.228719,-2.668874,1.7921461
10.785716,3.4553216,4.7437086
12.927875,2.0447824,1.6909193
11.866813,-2.772955,1.0201694
11.678456,-1.7399238,-0.7977863
14.21383,-1.2041014,0.16616717
15.22312,-0.4116016,-0.6870593
12.809439,0.7659434,-0.50729305
9.557462,1.5901904,0.13438176
7.327847,1.3557216,0.050259084
6.84666,0.47910848,0.35078886
6.4093065,-0.051130574,0.59474844
6.114073,0.6945675,0.252368
5.806686,0.7411874,0.17039055
5.8219895,-0.044398077,-0.5543056
5.881711,-0.36185005,-0.82979196
6.7069535,0.070552334,-0.7603602
7.6575956,0.56219685,-0.16678008
8.355505,0.83377594,-0.89959735
9.341754,0.87634486,-2.6816976
10.317132,-0.016883912,-2.9001157
12.194809,-1.6847615,-1.4357644
14.527978,-2.1820276,-2.8199577
14.197387,-0.6336207,-3.6015115
11.423675,0.15965496,-1.3367403
10.821954,0.12575305,0.044934377
9.915357,-2.231779,2.8580446
10.644103,-5.0695877,2.0033147
14.17038,-1.8849168,1.9634849
13.644536,1.5401708,-0.6760938
13.400548,-1.431972,-0.20087352
12.962084,-2.2348628,0.16088079
11.586968,-2.1293168,0.64607054
8.49977,-2.0185132,1.7368879
6.390498,-2.0088885,1.8480939
5.712163,-1.8824459,1.3467959
5.4762,-0.9491669,0.97866344
5.7907596,-0.86267877,0.26728866
5.935753,-0.87812614,0.13451582
6.1697145,-0.8276659,-0.37121618
6.8938355,-1.0983161,-0.9158492
7.6679096,-1.5545647,-0.562082
7.8618784,-1.3989896,-1.2713785
8.396283,-1.9921099,-3.1027033
9.529841,-3.2998133,-2.4546313
10.435368,-2.4038932,-1.5449784
12.1472025,-0.84228975,-1.4536252
13.113416,-1.378859,-4.1388664
12.672241,-2.8194501,-2.942359
12.410345,-3.0032675,-0.9140679
12.214814,-0.6904495,1.6142666
12.706,4.2753263,4.3551483
11.732603,0.36749083,-0.13855724
10.595779,-1.8806262,-0.429606
11.537332,-0.7248972,0.07788817
14.211551,-0.34005326,0.5816091
13.983287,-0.062086437,-0.09457097
11.217898,0.5139106,0.5603294
8.753354,0.8956517,0.76332897
7.1645145,0.5963765,0.6054649
6.5177546,0.14832558,0.5786498
6.304632,0.059788007,0.67046267
6.08584,0.2944006,0.5799906
6.0340586,0.45993572,0.22397278
6.1072545,0.14977168,-0.3883204
6.2803454,-0.2837991,-1.2238872
6.6588974,0.06896259,-1.9128906
7.7965164,0.6526881,-0.8622478
8.596362,0.091104165,-0.4429369
9.25335,0.3222787,-2.3803248
10.933419,1.2468427,-2.9065418
11.731856,0.5143703,-1.5085194
12.634365,-1.7101017,-1.1711955
14.032579,-2.1451566,-3.247227
13.324097,-1.1062169,-0.8783847
12.370361,-0.16630125,0.19646819
12.401246,-1.0954622,2.0623462
11.499131,-3.5370882,1.390332
12.220168,-1.3667732,1.3538636
10.827414,0.51364243,0.22527522
11.879225,-2.3325176,0.15768214
12.60958,-2.2391531,0.76272565
11.602464,-1.2781111,1.061589
8.670161,-1.6914077,1.340705
7.0354958,-2.0285878,1.6222727
6.324667,-2.0936337,1.6128875
6.5163465,-1.4568238,0.9942928
6.8683133,-1.2666668,0.41305724
6.55315,-1.1233115,-0.18755218
6.072739,-0.93275225,-0.88684106
6.7205625,-0.91289955,-1.1125951
7.9620996,-1.5190061,-0.4031357
7.9924006,-1.5302013,0.25681165
7.665458,-1.6325487,-1.7723318
9.153637,-2.8127272,-2.7860558
10.406934,-2.132592,-1.5438291
11.724951,-0.23096386,-0.650677
12.208341,-0.20409133,-3.4833622
12.776878,-2.1317303,-4.3248377
12.526483,-2.6112792,-1.1961623
11.720288,-3.1085932,1.8663665
11.311358,2.0868053,3.1220775
12.477248,3.6584935,2.6293027
11.416857,-1.7044896,-0.03611414
10.569394,-3.0157652,-0.3392871
11.614665,-0.9510152,0.23738989
13.065983,-0.124153726,1.322059
12.39167,0.26904124,0.20923407
10.095008,0.5318288,0.57541287
8.12887,0.8823974,0.69209665
7.254728,0.7780677,0.4037869
7.1942697,0.5063258,0.28874072
7.073487,0.25140077,0.28469932
6.8334923,0.10699209,0.13980223
6.453025,0.023769634,-0.15688725
6.4008217,-0.4163421,-0.8425388
6.707854,-0.5890119,-1.6355271
7.3193426,-0.20915745,-0.8065012
7.43369,-0.42072827,0.4705947
8.385136,-0.375746,-1.9838356
10.210264,0.90207773,-2.5189013
11.069774,0.44414356,-1.7681468
12.395779,-1.3677883,-1.5941839
13.984035,-2.3855538,-3.5467992
13.424146,-1.4488081,-2.5000541
12.163617,-1.0667702,0.65709347
11.745207,-0.42567948,2.403405
11.281192,-2.9370725,1.6625911
13.019707,-1.7254437,0.07244854
12.406083,1.5380256,-0.57608324
11.755386,-1.4889731,0.75615597
12.509714,-3.209705,1.7993671
12.258753,-1.8736544,0.07729441
9.423146,-1.1623563,0.61203456
7.1275477,-1.0850618,1.2833879
6.151777,-1.0421386,1.2700857
6.253377,-0.85489285,0.95724016
6.5708866,-1.263765,0.82178575
6.508819,-2.2036138,0.71837544
6.583748,-2.186184,0.41859266
6.8505964,-1.9190964,-0.8737687
7.4650536,-1.514888,-1.8190954
7.8633246,-1.5606843,-1.0479325
7.827239,-2.0631506,-1.1968615
8.512269,-3.8113873,-2.7450767
9.646143,-4.4837556,-1.8853476
11.082194,-1.7391386,-0.96972835
12.157785,-0.6874232,-2.9214432
12.370792,-2.0136,-4.702672
11.662875,-2.43226,-0.9984012
10.91055,-1.507102,1.8976443
12.539182,3.9298618,3.9724116
13.420123,3.0616188,2.453396
12.16877,-2.16568,-0.6577159
11.105887,-1.6584349,-0.7068641
12.702284,-0.511526,-0.047577575
14.073147,0.91318685,-0.40306863
12.4112835,1.0030938,-0.863081
9.430396,0.97138506,-0.11549629
7.6117606,0.6982642,-0.2549729
7.053921,0.07257304,-0.08310753
6.9320564,-0.35028127,-0.34955344
6.368088,-0.29455385,-0.27754545
6.2431397,-0.014049175,-0.38840654
6.504692,-0.04776911,-1.0366415
6.8218565,-0.030157363,-1.4215333
6.8123946,-0.026997019,-2.1704013
6.624354,0.218265,-1.443196
7.0957913,0.42904097,-0.45659342
8.493536,0.7312754,-2.806349
10.653134,0.92168146,-2.1235611
12.018921,-0.76820356,-1.4611429
13.623295,-2.3001766,-3.1097808
14.135108,-2.0880313,-4.697414
12.686952,-0.3615628,-1.7557831
12.20496,0.108964905,-0.903045
11.433127,0.37768054,1.4610281
9.724136,-2.7999327,2.183512
11.713489,-3.0196342,0.5175594
11.784701,0.90869534,0.93572104
11.262871,0.19560628,0.25375664
11.991024,-2.169501,0.4636994
12.48941,-1.4368658,0.21079509
10.634239,-1.263947,0.42378327
8.358627,-1.5204521,1.4507904
6.9634304,-1.7213256,1.405655
6.796066,-2.0630167,0.78150576
6.7420626,-1.6903542,0.6863506
6.6023464,-1.6111158,0.3910785
6.4623237,-1.6928729,-0.3023015
6.6568575,-1.4458201,-0.9511972
7.1653576,-0.75812876,-1.6568834
7.86591,-0.50376874,-0.41915768
7.806898,-0.8356626,-0.12723745
8.24541,-2.1872084,-1.9889305
9.774444,-3.7234337,-1.8268526
11.077205,-2.096631,-1.2707369
12.596603,-0.72893864,-1.6852977
13.06467,-0.58107275,-4.4026594
12.921957,-2.1374476,-3.2463844
11.954987,-2.8101416,-1.1938353
10.63331,-3.125324,2.2168295
11.353601,2.6895885,4.472436
12.975605,1.963753,1.6255193
10.481107,-2.0587358,0.34434366
10.558679,-0.78137165,0.2600965
13.998294,-0.023386562,1.4164002
14.471819,-0.017027562,0.74591833
12.008608,0.53483593,-0.08809704
8.942726,0.7932086,0.27511293
7.0041413,0.7074196,0.61480224
6.0967674,0.7479965,0.62689775
6.1857266,0.5620628,0.7084251
5.9841156,0.162279,0.66575086
5.613493,-0.09527965,0.3662554
5.8165116,0.2621651,-0.040423702
6.4741607,0.28717014,-0.70416343
7.008518,-0.023444023,-1.0469078
7.3332,-0.1911818,-0.26313236
8.146272,-0.2792118,-1.1476846
9.571281,0.30681217,-3.0020034
11.360889,0.7298101,-1.8682914
12.619061,-1.1957697,-1.2571092
14.06671,-2.6807303,-2.5585685
14.015599,-1.8054484,-3.2897863
12.727059,-0.033509247,-0.5416259
11.514234,-0.2587653,0.40240782
11.356886,-0.26130316,3.3785825
9.076371,-4.165202,2.4682016
12.024351,-2.708618,1.8961024
12.601517,0.42785344,0.65959305
13.548595,-1.2992566,1.620683
14.154483,-1.981968,1.7657813
12.763316,-1.9360569,1.2392292
10.048982,-2.2715228,1.3437697
8.0130005,-2.4329305,1.8171512
6.9648285,-2.169482,1.5580987
6.3801737,-1.3751146,1.0843148
5.7165585,-0.8269477,0.72714776
5.2835336,-0.7318404,0.36257792
5.031616,-0.7537043,0.16253756
4.925735,-0.53242254,-0.57649505
5.6041555,-0.43358994,-1.38902
6.3230104,-1.2150766,-0.030406363
7.0302095,-1.5645725,-0.025656266
8.1938305,-2.8635898,-1.820618
10.175941,-3.6610792,-2.5513954
11.896846,-1.5980147,-2.6735954
13.690659,-0.16738342,-4.2240615
14.550934,-0.28935364,-6.4206457
13.01556,-3.0086591,-4.279942
12.009,-2.9461513,-0.07231447
10.880393,-2.0949073,2.671345
10.327092,1.0131974,5.6896577
11.624328,2.6737583,2.7191045
11.200756,-2.4831033,-0.14788505
10.316376,-2.0278697,0.73898476
12.957257,-0.46063483,1.7951725
16.175352,-0.8861611,0.9994068
14.038584,-0.22541888,0.5664586
10.554742,-0.19959022,0.32423237
8.601955,0.10066182,0.5361959
6.981042,0.20285593,0.53432834
6.195782,-0.021796811,0.9901077
5.932525,0.06688442,0.946562
5.933636,0.24138342,0.46274173
5.704358,-0.059673086,0.5321066
5.803334,0.005295974,-0.013254301
6.1677604,0.007632715,-0.65196985
6.26283,-0.28538886,-1.5526686
7.043751,0.084946275,-0.8185584
7.9990377,-0.023587676,-1.2621465
9.613592,0.48875234,-2.5330844
11.619999,1.3413755,-2.0068197
12.515871,-0.3758418,-1.6156648
13.985701,-2.6213446,-2.5052161
14.418343,-2.4495652,-3.6224272
13.1034565,-0.5469506,-1.904482
12.042499,-0.37940437,-0.6059629
11.530073,-0.5673779,3.576152
9.715843,-2.860688,2.4483204
12.127599,-1.466755,0.97348243
12.120914,1.7435821,2.2057972
12.948925,-0.78392863,2.7854142
14.123999,-1.2352836,1.7191325
12.34414,-0.49113697,0.7141329
9.937316,-1.0557185,0.8982662
8.062446,-1.7673231,1.5607321
6.661512,-2.3295295,1.4259195
5.8005376,-2.3052428,1.5195231
5.4692955,-1.8891208,1.3055485
5.7737226,-1.8626602,0.8981417
5.5954123,-1.6717082,0.26824638
5.4132037,-1.0083803,-0.35843116
5.9269705,-0.36568078,-0.74854237
7.056651,-0.9710882,0.24198675
7.5817857,-1.5124748,-0.011779472
8.551954,-2.2361844,-1.8856446
10.376517,-2.8519826,-2.2800462
12.004316,-1.084401,-1.7645074
12.964717,0.5158451,-3.2059894
13.683686,-0.3885598,-5.784832
13.545407,-3.0931268,-5.0487013
12.551832,-4.00345,2.07222
9.420733,-3.8543966,1.7033117
9.699429,1.0230328,5.180037
12.435819,4.5825787,3.2975054
11.482744,-1.0238469,0.21596657
9.927739,-2.1645882,0.426053
11.842354,-0.72618055,1.820752
16.458939,-0.74761343,0.7210952
14.829551,-0.20814233,0.025608381
11.164451,0.48314992,0.16851349
8.18883,0.8536191,0.3025409
7.0084796,0.7078601,0.4129902
6.4493666,0.33498713,0.5830073
5.980572,0.29736942,0.31887895
5.4372993,0.19077957,0.38370433
5.2909656,0.2336741,0.11219229
5.789362,0.14696568,-0.23714088
6.087986,-0.43011355,-0.64407855
6.521757,-0.55339575,-1.0173059
7.664778,-0.48816815,0.025914839
8.359068,-0.46858358,-0.88783705
9.912531,0.3079518,-2.0682168
11.786857,0.25128582,-1.7849827
12.913874,-1.4306504,-0.9854726
14.128836,-2.8324747,-2.9194226
12.992098,-1.8594041,-4.1054716
11.652991,-0.1884907,-0.94887
10.457375,-0.31119832,0.21660821
10.96123,0.5368183,3.0675468
9.686758,-2.813321,4.554193
12.996598,-3.7872536,1.5584242
13.991255,0.19515617,1.7951437
13.719618,-0.38001728,2.2996404
13.691549,-1.3103849,1.558223
12.240327,-0.7335451,1.2184476
10.079858,-1.4096965,1.196622
7.8516026,-1.6667091,1.6051973
6.461127,-2.1414123,1.6442419
5.6569433,-2.0787895,1.9580643
5.1748943,-1.7487153,1.652957
5.3982735,-1.7854232,1.0080547
5.618732,-1.0797275,0.49877927
5.683117,-0.7921935,-0.17520769
6.3371167,-0.60974574,-0.71767634
7.24246,-0.6904782,-0.15228081
7.771655,-1.1921304,-0.59263194
8.399989,-2.3825948,-2.4085479
10.112648,-3.9633327,-2.8313828
11.924628,-2.606261,-1.6121405
13.030922,-0.42131248,-2.252484
13.581865,-0.091075435,-4.3646584
12.474403,-2.519543,-4.1465564
11.782326,-2.8635516,-0.073214695
10.981227,-2.3817806,2.9783008
10.4858465,2.0682647,5.1824408
11.892143,2.2190228,1.6978434
11.296169,-2.5623798,0.64385825
11.135499,-1.4981574,1.6310834
14.447983,-0.48735413,1.746168
16.292274,-0.19872832,0.7834211
13.195728,0.23895091,0.025081657
10.216566,0.3893642,-0.051302955
8.397164,0.7150906,-0.0978175
7.190056,0.6645346,0.04589206
6.290027,0.417951,0.4039976
6.1403995,0.022773648,0.7373949
5.619852,0.08869081,0.6535979
5.4334393,0.27638665,0.3030389
5.6454415,0.24587494,-0.07985142
6.0141196,-0.25384283,-0.49071556
6.21688,-0.3196259,-1.0591662
7.0525427,0.10926179,0.20232919
7.975622,-0.40627688,-0.24466826
9.732382,-0.7261518,-2.1994383
11.530695,-0.07938215,-2.7785094
12.889319,-0.42479843,-1.8013973
13.805734,-1.8658397,-2.1028273
13.915215,-2.323611,-3.383323
12.677288,-1.3204885,-1.119567
11.775709,-1.0178134,0.55658484
9.979119,0.554545,2.1894495
9.501141,-2.7766323,2.8480752
12.043428,-2.651703,1.8344661
12.620661,0.52385134,2.0615034
12.726025,-1.629082,1.7406613
14.220409,-2.5219753,0.2976663
13.627441,-1.0694133,0.8815738
10.539698,-1.5323179,1.1700368
8.08272,-2.0352247,1.3716574
6.993626,-2.0434225,1.0527112
6.4307013,-1.9310864,1.001734
6.185631,-1.3581444,0.9453745
6.000597,-0.9351752,0.56997323
6.22707,-0.99896634,0.2025782
6.372991,-1.2116959,-0.37090015
6.3827887,-1.0667222,-1.4049846
6.91569,-0.93318325,-1.1806383
7.699226,-1.5689107,0.69765127
8.088217,-2.3991911,-0.56821114
8.865834,-3.587108,-0.9388718
9.85303,-1.8321292,-1.1690121
11.326816,0.48474923,-1.5981966
13.02733,0.6534447,-4.0512767
12.916373,-2.0724208,-5.2175975
11.599869,-4.3015375,-4.141318
12.426663,-3.383189,-0.7348092
11.979274,-1.2758126,2.2157571
12.45615,5.1260147,5.845788
12.814362,2.9167697,0.94604486
11.534048,-1.6416274,0.8891395
10.395604,-2.1733701,0.8250802
12.846931,-2.4452078,0.610895
12.423982,-0.5372876,0.77530956
10.774339,0.67164063,0.62212855
8.673571,0.761586,0.8443296
7.370579,0.44567588,0.76392275
6.7806187,-0.025665842,0.64747834
6.5489464,0.17970878,1.1082376
6.466298,0.14094186,1.1009592
6.4391193,0.24044488,0.27348486
6.632207,0.5657595,-0.014556747
6.98357,0.2137256,-1.4923346
7.2041717,-0.004223372,-2.384596
7.9134207,-0.33900937,-1.6097751
8.69936,-0.3594463,-1.0749677
9.287692,-0.37656003,-2.0446482
10.211586,0.9501533,-2.8159451
10.922923,0.7625341,-2.7302423
12.167084,-1.3261005,-0.6850769
13.150987,-2.432308,-2.7671416
13.60031,-1.7475948,-3.8514373
12.403085,-0.5870295,0.49989974
11.354895,-0.101274736,0.3228629
10.146071,-1.8749568,2.495007
11.36991,-5.1610174,3.0433176
12.955811,-1.9055738,3.267645
11.22126,2.08466,0.8683674
11.938917,-0.055708285,0.9401838
13.090547,-1.822294,1.081844
12.318274,-2.0351768,0.08522401
9.678264,-1.8488216,0.9446658
7.344022,-1.7859404,1.5394622
6.334186,-2.4259775,1.5250586
6.2439055,-2.0853305,1.6601204
6.2083473,-1.4153372,1.1645684
6.3407946,-1.391874,0.6944622
6.283496,-1.1455967,0.44926715
6.048041,-0.78667724,-0.1478276
6.3499975,-0.48735413,-1.0751882
7.3896847,-1.2154788,0.12650962
7.882708,-1.8816701,0.94913816
8.240938,-2.8909314,-1.298797
10.321049,-3.8496082,-2.582434
11.69738,-2.1046085,-1.2889042
12.706478,-0.21254766,-1.6872132
13.837375,-0.5640739,-3.441569
13.370315,-2.3978503,-3.654519
13.014813,-2.1682272,-1.6058676
13.055975,0.11870452,2.2348819
11.796165,1.9474245,3.0997539
11.471616,2.5084434,3.0380695
10.006106,-0.9224476,0.21765208
9.180097,-1.9131587,-0.00911712
11.459617,-1.6669773,1.6118339
13.7137,-0.96619445,1.3509907
12.484612,-0.066999346,0.755974
9.857858,0.31341058,0.36671507
7.7385583,0.6480625,0.4995933
6.9636984,0.8481699,0.5237173
6.929423,0.8852609,0.48382986
6.6777925,0.5739859,0.9159258
6.232021,0.06816771,1.040884
6.2000628,-0.012545617,0.92153776
6.3604746,0.010955866,0.9156193
6.59026,-0.7451809,0.21567926
6.605267,-0.9879051,-1.1832336
7.4776955,-0.33936375,-0.7614232
8.401398,0.12579136,-0.17628029
9.767079,0.9937756,-1.9282134
11.855828,1.4132973,-1.8094611
12.416819,-1.0340462,-1.1831378
13.800657,-3.8987563,-1.8386225
14.154483,-3.7435164,-3.065651
12.429824,-0.2678154,-0.6664979
11.023172,1.1600769,0.94275045
11.08773,-1.2868835,2.9378195
13.525794,-5.0016503,2.0241442
13.653127,-0.8645941,3.8148253
10.047517,3.011331,0.7951048
10.712224,-0.07931512,0.5754416
12.7936945,-2.8070385,1.4452455
12.540025,-1.8201774,0.34865323
8.894192,-0.87804955,1.623623
6.982622,-1.0450402,1.6146114
6.650288,-2.1405313,1.6570748
6.971034,-2.0883856,1.4594575
6.935763,-1.5815042,0.89840984
6.631345,-0.9337674,0.49950707
6.310857,-0.3956562,0.19669802
6.6955767,-0.6133561,0.028864495
7.449741,-0.7988589,0.52823746
7.091645,-0.9101223,0.5784966
6.955319,-1.9639349,-1.5454285
8.669022,-3.3058755,-2.9909995
10.425225,-2.3400834,-1.9393513
11.609512,-0.08648814,-1.4878527
12.526636,-0.7676864,-3.531074
12.785545,-2.7344081,-4.423623
11.853425,-3.020678,0.020216638
11.161289,-1.8630528,-0.5533575
9.576059,-0.094226204,1.7953832
11.6899,3.7432003,4.0455112
12.910139,-0.23072442,0.8419641
11.862944,-1.8536484,-0.19058803
12.190471,-1.4851041,0.037090972
14.054155,-0.9843042,0.5644953
13.853388,0.62780756,-0.099531755
11.51994,0.8848299,0.010371682
8.402509,0.95942366,0.99522173
6.7885675,0.5660946,1.155777
6.6877046,0.14483005,0.951609
6.4577174,-0.071596205,1.316198
6.022365,-0.46768335,1.4390205
5.722113,-0.2525308,0.934524
6.1634507,-0.35595074,0.42952937
6.4092684,-0.36764404,-0.5289845
6.738021,-0.32490274,-1.9579877
7.512698,-0.09891884,-1.4307941
8.2423935,0.10253887,-1.3745878
9.679824,0.9670564,-1.4463277
11.333002,1.4713039,-1.1758595
13.14365,-0.91165453,-1.663003
15.264118,-2.4557998,-4.161046
13.89337,-0.72608477,-3.5307198
11.950505,-0.034361582,-0.6847417
12.647916,-0.82235086,3.3317327
11.588693,-4.2409263,4.150837
12.515267,-4.0042353,2.1295466
12.345107,0.93614244,0.6369343
10.592849,0.69980603,0.77626723
11.822884,-2.4108078,1.660015
12.36495,-2.3840504,0.6948452
10.507576,-1.5721287,1.07175
8.049211,-1.4093133,1.77554
6.6699104,-1.8234719,1.8068274
6.2615747,-2.2624247,1.6317827
6.368567,-1.6913407,1.1096934
6.35537,-1.3890871,0.87555957
6.5424623,-1.5104061,0.36313337
6.5583696,-1.4203937,-0.19830695
6.7339797,-0.62213814,-1.2888179
7.457076,-0.70941156,-1.3031639
8.217887,-1.338311,0.23738031
8.323682,-1.9681295,0.11901098
8.721311,-3.6359591,-2.3325655
10.554264,-3.6087897,-2.2056918
11.549869,-1.1844403,-2.4201357
12.701978,-0.57041377,-3.8909895
12.778055,-1.2727289,-5.6796594
12.320591,-2.5176945,-1.9007183
12.479844,-3.213172,2.2801516
10.598565,0.21090044,4.3086247
13.008532,4.044889,3.6496062
12.4543495,-0.5342134,-0.94403374
11.342684,-1.4949588,0.6020268
13.498796,0.011549629,1.8635125
15.671775,-1.417626,1.2307633
12.72025,-1.2246438,1.2473791
9.502989,-0.3238493,1.1964114
7.135918,0.4430901,1.3295002
6.224302,0.94703126,0.96389604
6.2454667,1.3919122,0.9588682
6.2721095,0.8963125,1.2006826
5.9399185,0.45077074,0.80954665
5.667315,-0.46031877,0.19094236
5.5163555,-0.68084395,-0.39213192
5.7465053,-0.8878658,-0.6998826
6.4933333,-0.5046403,-1.850603
7.703344,-0.013359645,-1.1910675
8.266259,-0.16497007,-1.4389151
9.6582575,0.221569,-3.6135397
11.213004,0.43080306,-2.6283834
12.175061,-0.978357,-1.1058626
12.950648,-2.5941846,-1.4442687
13.788744,-2.9266052,-2.507591
13.026076,-1.3492572,-1.0038697
11.237042,-0.02738009,-0.970935
9.713545,0.35026214,2.0389693
9.10558,-4.090283,3.3899407
14.447522,-3.6333542,2.0497816
14.790928,1.0209929,1.5551106
12.854154,0.4852568,1.6039332
12.311445,-1.2675574,0.7404021
12.783677,-1.7581294,-0.22327366
10.61975,-1.6928921,0.72189015
8.069274,-1.8336521,1.2867111
6.4701867,-1.8420414,0.82472587
5.6005645,-1.1463437,1.1754286
5.230162,-1.0517536,1.0614358
5.4030333,-1.2037663,0.8741901
5.981654,-1.4975061,0.3486245
6.5093365,-1.3528389,-0.17556202
7.08857,-1.0793923,-0.76438236
7.839651,-1.3530592,0.23273556
8.095533,-1.7591827,-0.33510205
8.765392,-2.7250135,-2.050854
10.372859,-3.7829535,-2.1919394
11.287598,-1.4989234,-2.7133873
12.750139,-0.19704281,-3.6071043
13.434891,-0.9715192,-5.368183
12.019391,-2.932878,-3.1970541
11.937106,-3.3020158,0.40966704
10.713488,-2.2590058,1.0143753
10.40772,3.5685863,4.7245836
11.678398,3.3453033,2.5488095
11.172858,-2.6245527,1.0742114
11.108962,-2.624361,1.0604781
13.892623,-1.578229,1.4421523
15.489154,-0.56929326,0.88809556
12.82368,0.29904538,-0.103592314
9.568053,0.39527312,0.2816443
6.9940095,0.77060735,0.28139532
6.5715284,0.8600164,0.42437705
6.3402963,0.40942764,0.7493277
6.1622634,-0.2527032,0.8954601
6.025813,-0.4946708,0.87992656
5.9222784,-0.19726306,0.31122708
6.4466944,0.12224794,0.1804845
6.7674985,-0.15051867,-0.9127272
7.1803164,-0.28567615,-0.9365159
7.855673,-0.040011898,-0.09156385
8.990323,0.17711346,-0.96520805
10.488452,0.5438094,-2.11431
11.61544,0.09273222,-1.5083183
12.80059,-1.4649929,-2.011369
13.732634,-1.761012,-3.5586936
12.642831,-0.048870444,-2.4166496
11.704142,-0.51897675,0.18467914
11.773659,-0.9324075,2.7988791
10.976678,-4.25192,3.6421456
12.956338,-3.91157,2.4804409
13.227025,0.43061155,1.0380205
12.769112,0.005803545,0.82586557
12.913491,-2.0089555,0.8031685
12.214518,-2.3690434,0.87164265
9.856411,-2.293109,1.6932465
7.8051834,-2.4796555,1.5192647
6.528892,-2.5498056,1.147857
6.1649065,-2.0492356,1.2566782
6.203961,-1.3984053,0.7734612
6.3172927,-1.4265611,0.19835483
6.334684,-1.4209874,-0.28161556
6.464814,-1.0093763,-0.82869065
6.651686,-0.788334,-1.1810118
7.0831785,-1.5371062,-0.56947523
7.4677258,-1.7376446,-0.9697474
7.948319,-2.1997352,-1.9526918
9.177809,-3.242276,-1.350732
10.677201,-2.0477223,-1.3276423
12.099606,-0.7735091,-1.9826193
12.993027,-0.97188306,-4.155817
12.490962,-2.757651,-3.48251
12.329602,-3.4864938,-0.1970811
12.093802,-2.3570244,2.3681529
12.163991,3.9630742,5.0710244
12.232839,2.325919,1.0099701
9.9426985,-2.8214517,-1.0097115
9.449205,-2.605198,0.61048317
12.834348,-1.2849107,0.7541735
14.454312,-0.21680933,0.7614519
12.711362,0.40149805,0.035740644
9.820757,0.46436977,0.42940488
7.8183904,0.8309795,0.59789926
7.317763,0.77631515,0.014135366
7.1600614,0.810782,0.070523605
7.179684,0.31346804,0.58158034
6.8162727,-0.38535157,0.44286984
6.4869843,-0.5947006,0.23354001
6.4613185,-0.8886702,-0.64966184
6.646725,-0.90509444,-0.95415646
7.068708,-0.5311201,-0.13482228
7.526221,-0.6250782,0.3651828
8.406099,-0.41090247,-1.9114158
9.886109,0.8764598,-3.0817494
11.431059,0.62210935,-2.1763103
12.54395,-1.6132897,-1.9694607
13.288078,-2.5821083,-2.6235182
12.214719,-1.5327774,-1.9473863
11.733169,-0.84517235,0.102117494
11.239264,0.14185166,1.3209769
10.154605,-2.453712,2.7578235
12.48398,-3.9637733,1.059463
13.677662,0.17409678,1.5422394
11.368091,1.4475918,0.8026992
11.445922,-1.9646915,1.4777683
12.361637,-2.1254957,0.6973544
11.572546,-1.7262099,0.08206366
9.00239,-1.5176175,0.82137394
7.5071054,-1.6966846,1.1441987
7.2252216,-2.11589,1.1066672
7.1609807,-1.6641426,1.0560536
6.916619,-1.2334927,0.48841715
6.5179267,-1.1238861,0.14730087
6.5404515,-0.98635364,-0.2911541
6.8897557,-0.56771314,-1.034975
7.2497673,-0.51106626,-0.44382754
7.342375,-0.7912932,-0.23718877
7.908699,-1.6985999,-1.5992885
9.060244,-3.5959666,-2.0120966
10.370303,-3.13152,-1.0398209
11.921592,0.016290147,-2.2018228
12.717261,0.1178043,-4.1299405
12.453506,-1.6651291,-4.4844737
