accx,accy,accz
7.7805333,-0.5874988,-1.0068289
7.7668767,-0.9683301,-0.98718685
7.7048187,-1.1260409,-1.2351782
7.5522313,-1.1942948,-1.5874802
7.636584,-1.2088132,-1.5317336
7.6461606,-1.0306177,-1.8779736
8.028036,-0.34322318,-1.9967929
8.876847,0.5883703,-2.508817
9.929646,1.4420756,-3.3970084
10.898521,1.475173,-5.2909465
11.245671,1.2144444,-5.9040537
12.366578,0.92128885,-4.289825
15.080291,-0.19096154,-2.6200993
15.323925,-1.6166224,1.9182919
11.763,-0.8596334,2.7471836
9.003999,-1.0655252,2.0699024
8.169361,-2.2744439,0.45038763
10.284791,-2.2368357,0.41108444
11.880019,-1.6722542,0.47937664
11.830114,-1.0869484,0.27068844
11.350757,-0.3121177,-0.69598484
10.418073,0.36752912,-1.3684586
8.832985,0.7949516,-1.6312559
7.717163,0.93484956,-1.6503807
7.299126,0.7903164,-1.4714571
7.3057914,0.54912454,-1.5083662
7.591372,0.61365306,-1.5849233
7.5345817,1.0557567,-1.6926432
7.507182,1.2576071,-1.6113744
7.914771,0.9982289,-1.8711356
8.463704,0.77298236,-2.6047573
8.213031,0.8474325,-2.8298602
7.9032984,0.38394377,-2.849895
8.388478,-0.4490469,-2.3489034
9.77451,-0.19310674,-2.9685133
11.213713,0.30253133,-2.4386094
10.705031,0.85834044,-3.2543905
10.834989,0.45238918,-3.6811714
15.578466,-0.70648104,-1.688324
15.748245,0.42755654,-2.0118284
11.012906,1.2090527,-1.1624137
10.220646,1.7402111,0.39328116
9.370044,3.546445,0.44852975
10.109143,2.6168625,-0.63990307
10.918881,0.26541162,-1.5289276
11.309309,-1.1139071,-0.98565453
10.230021,-1.153105,-0.17608875
9.4470215,-0.95367754,-0.22692244
8.694736,-1.3652887,-0.5888587
7.9379086,-1.4715625,-0.756788
7.5527773,-0.9034376,-0.90547746
7.3186345,-0.49716076,-0.9678225
7.5667787,-0.2745958,-0.83446544
7.4005632,-0.7948845,-0.8059937
7.7108617,-1.0804842,-0.9809715
7.93811,-1.174806,-1.3510193
8.028074,-1.1330703,-1.5738716
7.7550683,-1.0370148,-1.7910736
7.5264893,-0.51157385,-2.2726624
7.9828625,0.2716844,-3.5891478
9.551017,0.9932394,-3.4935808
11.637285,1.6407752,-4.11004
11.565594,1.5185943,-5.5561857
11.293632,0.8477868,-5.4088273
13.4297285,0.7599388,-3.2991428
16.151085,-0.5804311,-1.3646854
12.868824,-1.0972722,2.0351768
9.679288,-0.6620638,2.5217934
8.21758,-1.7858446,1.5642469
9.1920395,-2.4995751,0.33621296
11.043916,-2.0549912,0.18679562
11.373866,-0.441577,0.20853497
11.112007,0.28413427,-0.12562856
10.830774,0.63330466,-1.0049709
9.851633,1.1260697,-1.5261313
8.636633,1.4002537,-1.7558118
7.9389143,0.8821867,-1.6968186
7.776348,0.36725137,-1.712448
7.8843837,0.22946987,-1.7392247
7.7725077,0.51166004,-1.7939084
7.26215,0.9096243,-1.7557639
7.256212,1.1300727,-1.6073139
7.6427994,1.34082,-2.0290093
8.088629,1.7237295,-2.309131
7.952772,1.3596097,-2.9085147
8.004439,0.63182026,-2.8190958
9.236275,0.1954722,-2.8921478
11.055886,0.23962128,-2.7157333
12.239054,-0.4893078,-2.1527991
11.483549,-0.49976566,-3.6334598
14.91082,-1.5491251,-1.5358613
15.923367,-1.0487847,-1.2231785
12.359166,0.21837035,0.017152062
11.126382,0.65397143,0.6051105
9.086847,2.1920354,0.9136082
8.273969,2.858629,0.61292523
9.604138,1.8832886,-0.31021193
11.670249,0.6580894,-0.52860147
11.036849,-0.26427197,-0.07095456
9.534832,-0.86355025,0.16659813
8.863363,-1.326177,-0.067430295
7.946135,-1.6910151,-0.5934364
7.3522196,-1.3973039,-1.1548767
7.4293613,-0.63820803,-1.4236785
7.7951856,-0.15734693,-1.58907
7.6041665,-0.16370593,-1.4570059
7.8547244,-0.31788293,-1.4359273
7.724231,-0.45215937,-1.6474597
7.70343,-0.70300466,-1.642183
7.4620085,-0.6983982,-1.2530869
7.6003838,-0.21398418,-1.6781056
8.323069,-0.09624691,-2.5851536
9.879979,0.1719803,-3.168793
11.158129,0.90377283,-3.563817
11.138143,1.7455168,-4.9371886
10.539056,1.9489951,-5.052216
12.252825,1.4807658,-3.102397
15.730183,-0.11126334,-2.5571415
15.703818,-1.6736715,1.6023722
11.760874,-1.1126047,1.9157923
9.118786,-1.3482133,2.4215434
7.526872,-1.7351164,0.40068403
8.322341,-1.6916281,0.14157394
10.27801,-0.34161428,0.35879508
12.139378,0.2879554,-0.117421225
12.022695,0.52320963,-0.66794395
10.820796,0.7785465,-1.2828324
9.175921,0.6321555,-1.599298
7.96754,0.35818216,-1.6311122
7.6172295,0.22196165,-1.4448911
7.443343,0.21261469,-1.3130664
7.4790454,0.18244776,-1.2742708
7.5669894,0.62390023,-1.4414244
7.728397,1.3278913,-1.7792654
8.090726,1.6730202,-2.0119052
8.947132,1.6456785,-2.3533566
8.564183,0.98302096,-2.9527497
7.925009,0.48709556,-2.6844268
7.739726,0.074028715,-2.4392414
8.7899,-0.19469649,-2.5400758
10.631404,0.17694108,-2.1801984
11.616657,0.3238589,-3.3006177
11.457634,-0.09064448,-4.5927687
14.18575,-1.5450168,-1.5797997
14.796138,-0.7178199,-1.5552064
11.717846,-0.142953,-0.98387325
9.8389435,0.092741795,0.266331
9.032355,1.7025168,1.0825336
10.518839,2.37546,0.5024472
12.226394,0.71688145,-0.8119983
11.812369,-0.3644454,-0.9013691
10.274918,-0.4590068,-0.063800685
9.558908,-0.23153844,-0.12805149
8.855597,-0.5381878,-0.80945086
8.064399,-0.7619403,-1.1123269
7.4767184,-0.75267,-1.0614644
7.0322685,-0.60503393,-0.8822537
7.178305,-0.53560203,-1.0658412
7.42079,-0.69640625,-0.9682726
7.5221796,-0.7522869,-1.0355114
7.600594,-0.72225404,-1.3615825
7.8172126,-0.7348859,-1.6239487
7.725457,-0.72396827,-2.1695392
7.949152,-0.25242546,-2.2960682
8.820114,0.57718456,-2.808255
9.775516,1.3799604,-3.3001196
10.598403,1.5845689,-4.367311
10.824923,1.2080376,-5.1678553
10.89131,0.6323278,-5.298656
12.48173,0.076116465,-3.198481
14.959977,-0.44346362,-2.907413
14.138585,-1.0867473,2.2977536
11.641643,-0.41449377,2.3859656
9.837459,-1.151496,2.1589475
9.620966,-1.8915343,0.5600804
10.521186,-2.368354,0.36849636
10.642025,-1.6325679,0.45373952
11.098083,-0.4879096,0.17349344
11.241965,0.73138076,-1.0375705
10.249741,1.63071,-1.6214874
8.883772,1.8424053,-1.966741
7.8857245,1.5692364,-1.8293712
7.413291,1.2617731,-1.5818204
7.432617,1.1725842,-1.5284201
7.2695246,1.240455,-1.636753
7.062206,1.3980988,-1.5723202
7.323001,1.6036172,-1.5241296
7.779786,1.5190635,-2.1486619
8.482149,1.4818769,-2.9655445
8.594849,1.436253,-3.4640841
8.061038,1.0336152,-2.97741
8.086033,0.26986483,-2.0115795
9.190833,-0.15840995,-2.301546
11.159517,-0.7080804,-2.4346828
11.906508,-0.9105149,-3.167213
11.440942,-0.5790233,-3.299459
14.893467,-1.1606132,-1.4164002
14.365545,0.036937743,-1.2995152
11.053781,0.8682142,-0.7403925
10.393938,2.3481467,0.7622563
9.755338,3.7345908,0.8033887
10.66661,2.5107899,-0.45068455
11.794603,0.25755864,-1.2609015
11.314854,-1.1265676,-0.5473624
10.013231,-0.84905094,0.7513388
9.221929,-0.55952495,0.53142655
8.631433,-1.1043687,-0.4631727
7.979022,-1.0756574,-1.1376576
7.616319,-0.88375735,-1.2359157
7.5736165,-0.15321933,-1.348606
7.7881274,-0.08958145,-1.1597322
7.547865,-0.46149674,-1.0594438
7.6106696,-0.58668476,-0.9214229
7.6312404,-0.5840703,-1.4323934
7.4493,-0.19236933,-2.051371
7.276228,0.03449566,-2.2116199
7.4975667,0.25330654,-2.9512365
8.364966,0.22734381,-3.5033107
9.878638,0.51980996,-3.6925292
11.379832,1.2733132,-3.754635
11.438624,1.952098,-4.6504974
10.728265,1.5542966,-5.3748107
11.902056,0.616009,-3.965861
14.804834,-0.8162791,-3.4429865
14.941552,-1.9524428,2.0115125
11.770077,-1.2923901,2.0800154
9.824291,-1.4338778,2.7402883
8.222617,-2.0688872,0.49334922
9.485817,-2.5021896,-0.14276145
10.643137,-1.3483378,0.13187264
11.2056675,0.30954152,0.1305606
11.342253,1.0632745,-0.68154305
10.352988,1.2259367,-1.4749719
9.092393,1.2166376,-1.691063
7.9712358,1.2384535,-1.8006216
7.5280504,1.2170302,-1.8040597
7.5333076,1.4556459,-1.9612056
7.3200707,1.1658422,-2.1627975
7.477753,1.2327458,-2.151286
7.4307213,1.1245757,-2.164473
7.762021,0.9916975,-2.223792
8.136962,0.8651974,-2.4735935
8.10195,0.8957762,-3.05005
7.788185,0.57808477,-2.7789116
8.251549,0.15094963,-2.4258435
9.578914,-0.17406803,-2.6327791
11.042212,-0.49701712,-2.2576938
11.284677,-1.1537371,-3.0913455
11.346485,-1.5624752,-3.3621583
15.066482,-1.9744693,-2.3535194
14.755849,-0.9313061,-1.929851
12.6096,0.9773802,-0.76196903
11.155228,2.5582907,-0.002595315
9.575485,3.5682034,0.01964203
9.420705,2.3068516,-0.44502464
10.497885,0.2835022,-1.1042441
11.31878,-1.0075184,-0.8920891
10.142979,-1.0336248,-0.13874878
9.246695,-0.90782386,-0.06313031
8.527093,-1.3126163,-0.45690945
7.687121,-1.5735939,-1.0702273
7.259363,-1.1537467,-1.3525133
7.451838,-0.6134902,-1.4376223
7.607988,-0.4385507,-1.3996599
7.7150946,-0.55366397,-1.2957706
7.7490444,-0.60093504,-1.4522269
7.7156215,-0.56948483,-1.9891698
7.697904,-0.711461,-2.470347
7.8226423,-0.7811514,-2.178417
8.163385,-0.85108125,-2.2675772
8.915212,-0.65987074,-2.9149406
10.013212,0.5592663,-3.1912315
10.179476,1.7024115,-4.088205
10.010962,1.3717052,-5.4100246
10.703968,0.57019347,-5.2202024
13.542811,0.9114343,-3.4313126
16.615473,0.51906294,-2.4522085
14.516763,-0.27072674,1.4316176
11.238574,-1.3065064,2.3199527
9.041482,-2.334184,2.5125518
8.432235,-2.8102756,0.5022269
9.9465475,-2.1295083,0.041122805
10.988859,-0.36879325,0.21714452
10.952822,0.3272778,-0.21663694
11.079283,0.6559538,-0.9063873
10.242903,0.91171205,-1.7079756
8.814656,0.92511,-1.7288339
7.8272104,0.75088865,-1.5740727
7.6968412,0.60423905,-1.5065658
7.402862,0.49908572,-1.6243412
7.3398466,0.5725302,-1.6798772
7.312476,0.8212495,-1.6612312
7.4283743,1.2652494,-1.6889752
8.046787,1.4816756,-2.0704865
8.504893,1.5380352,-2.6616244
8.451035,1.3412222,-3.0616667
8.054229,0.5926224,-2.6718526
8.247239,0.08937076,-2.5016055
9.520198,0.14064498,-2.425738
11.112725,0.05824614,-2.4729614
11.034435,0.10220368,-3.2805352
14.498883,-1.4829876,-0.37475002
14.9576025,-0.6859771,-2.4293103
11.929081,-0.04297113,-0.9059564
12.283825,1.4463277,0.59125286
11.301705,3.2308698,0.34226552
10.813153,2.597211,-0.34236127
10.735035,0.98664093,-0.98189086
10.927807,-0.119853735,-0.65118456
10.412766,-0.4164666,0.084151395
9.2110405,-0.27530447,0.45202526
8.324688,-1.0841328,0.14783718
7.767154,-1.5457731,-0.32974863
7.5923295,-1.2141668,-0.78765404
7.419344,-0.74883926,-1.0470897
7.726376,-0.39837602,-0.74066067
7.9156427,-0.38891414,-0.50697696
7.8559313,-0.95740294,-0.53904974
7.756696,-1.1756393,-1.1319593
7.8087654,-1.1070789,-1.8541081
7.714271,-0.8456224,-1.8145943
7.872269,-0.28456524,-2.2707663
8.249309,0.49415365,-3.0490158
9.083285,1.0923306,-3.3748477
10.187942,1.215766,-3.8296692
10.841865,1.0730429,-4.604366
10.542599,1.0082462,-5.3475356
11.162687,0.704355,-3.6247544
14.053141,0.063743226,-4.0515637
15.943392,-1.2818269,0.3895845
13.050727,-0.24000435,2.2957523
10.0117,0.110736616,2.2228918
8.418234,-0.9450776,0.9746029
9.124466,-1.708512,0.25056756
10.483664,-1.3845669,0.55554104
11.77819,-0.66422814,0.70487213
12.0006485,-0.19291519,-0.045317452
11.138861,0.43436566,-0.9060138
9.609023,0.90297794,-1.3396612
8.461214,0.9227158,-1.400809
7.866341,0.7155024,-1.4750389
7.644351,0.391768,-1.5481195
7.659645,0.44156742,-1.8674389
7.2423263,0.50908387,-1.9551338
7.137163,0.81809866,-1.6985809
7.337893,1.1880411,-1.5976124
7.840532,1.5041429,-1.9681487
8.293141,1.7405846,-2.8129284
8.247709,1.8675731,-2.780664
7.7261176,1.3130664,-2.7868793
8.336735,0.083682135,-2.8183105
9.511732,-0.0182917,-2.6380465
11.440195,0.25782678,-2.3420558
12.198448,0.4924107,-3.743545
13.365459,-1.4688427,-2.2763016
16.069086,-2.1809647,-1.7596521
14.068991,-0.5019492,-1.0288268
11.949872,1.1096934,-0.46693638
9.865883,3.1029334,0.5456003
8.944508,4.1052322,-0.30306762
9.549714,2.4369142,-0.8689228
10.834232,0.5962999,-1.3115532
11.326422,-0.29311734,-0.49780244
10.012628,-0.6707308,-0.11778515
8.5810585,-0.92355853,0.10179188
7.4107437,-1.2823918,-0.15474205
6.835695,-1.3429173,-0.64261335
7.034519,-1.0001442,-1.194678
7.3847814,-0.25455153,-1.2909536
7.67831,0.22322579,-1.3407817
7.7009406,0.1965065,-1.6589999
7.620131,-0.16344735,-1.8255597
7.6303973,-0.36723223,-2.2680848
7.7460947,-0.8689611,-2.2466998
8.151098,-1.0822941,-2.016138
8.546937,-1.3401304,-2.3415005
9.075537,-0.97728443,-3.0523775
9.788952,0.40389225,-3.8774862
10.492225,1.7787962,-4.9685626
10.755846,2.2391436,-6.0130663
11.3149395,1.9740001,-4.8430295
14.185108,1.6781343,-3.5924516
15.845315,-0.6045072,-1.4304206
13.744403,-2.6033974,0.26932856
10.483185,-2.673739,1.9353673
7.6417174,-2.4194844,1.0746998
7.668829,-2.005527,-0.67225355
9.977902,-1.196306,-0.2544366
12.084646,-0.37090015,-0.34906504
12.295806,-0.29158503,-0.9652655
11.297386,-0.22629994,-1.5328636
9.643365,0.21371602,-1.9412571
8.337079,0.42993158,-2.2016888
7.4747458,0.6024865,-2.1021476
7.2388115,0.63797814,-1.9984497
6.943233,0.6857664,-2.0476265
6.9879665,0.83897614,-2.0118668
7.0187263,1.1276594,-2.1498113
7.3943577,1.2818078,-2.6021142
8.086282,1.467569,-3.113669
8.469632,1.5040758,-3.6599205
7.8821335,1.2562951,-3.4241107
7.5611663,0.9021448,-3.1843746
8.642302,1.1893628,-2.4161804
10.348334,0.8666052,-2.4613352
11.838092,0.24440011,-3.1198459
13.658758,-1.238444,-2.4044392
17.143768,-2.7067313,-2.2932813
15.433828,-1.7975954,-0.5636525
12.578982,0.84581405,0.07363607
10.057706,2.933912,0.609468
8.73332,3.6268132,-0.6256528
8.805424,1.9927707,-1.157903
10.154978,-0.42311293,-1.2527612
11.00671,-1.9452218,-1.0617135
9.57808,-2.1136396,-0.32549652
8.577371,-1.736208,0.04168784
7.977442,-1.549173,-0.3387508
8.010654,-1.2698367,-1.1090612
7.786662,-0.8269477,-1.747681
7.7689357,-0.17699856,-2.1708896
7.50293,0.20083521,-1.9754175
7.324313,0.10268252,-1.7935157
7.1120815,-0.33579156,-1.8411314
7.1178274,-0.92443,-2.2970738
7.5667977,-1.0194511,-2.669554
7.974789,-1.0072311,-2.6293027
8.363157,-0.8686834,-2.472425
8.915289,-0.33382833,-2.9532669
9.475542,0.37490326,-3.3058083
10.22348,1.7575547,-4.322358
10.453679,2.1724603,-5.4155116
11.206865,1.637203,-4.5186243
14.28804,0.8351071,-3.683939
16.097042,-1.4738036,-0.38788942
13.431739,-2.3278823,0.9674682
10.39208,-1.5409082,1.4558758
8.493153,-1.6381606,0.1446864
9.344263,-2.0774105,-0.5487893
11.175425,-1.7267749,-0.47700158
11.900973,-1.0913538,-0.53178096
11.967896,-0.34373075,-1.0772759
10.58104,0.31576648,-1.5217929
9.091387,0.87123084,-1.9916023
7.8212056,0.9135412,-1.9902999
7.148435,0.8574881,-1.8185016
6.9180937,0.78141,-1.7626975
6.8361545,0.7021619,-1.9447718
6.822795,0.8074972,-1.973234
7.0424967,0.7295037,-2.0269408
7.6954145,0.38084087,-2.1669345
8.415236,0.08426632,-2.7349062
8.554042,0.08339483,-3.1451097
7.7997727,0.012181697,-3.280861
7.532369,0.49753428,-2.5450556
8.905204,1.1227753,-2.2848442
11.237894,0.91628975,-2.5203762
12.461504,-0.45259988,-3.0855322
12.7290325,-1.8397142,-2.9204378
15.655981,-3.1352167,-2.1401386
15.268303,-2.2348533,-0.9900311
12.564129,0.2507208,-0.16589902
9.476212,1.9186558,0.44401908
8.267179,3.4634042,0.20024146
9.450594,2.6175041,-1.3630382
11.296141,-0.08489839,-2.2068985
12.089847,-1.4457531,-1.5905544
10.300957,-1.1677575,-0.5425357
9.011957,-0.9633502,-0.16520949
10.0435705,0.43486366,-3.2870953
10.406523,1.3633159,-4.0337415
10.685312,1.7202914,-4.6787014
10.637333,1.5869151,-5.5114427
12.304953,1.2440943,-3.8568196
16.023558,-0.235034,-2.3683825
14.814697,-1.2090336,2.1424081
10.876954,-0.545696,2.8147576
9.020825,-1.5435514,1.7377212
8.576519,-2.1378977,0.7455927
10.04902,-1.6773107,0.38527495
10.796116,-0.6941078,0.32002816
11.09995,-0.6078208,-0.13294524
10.920682,-0.39483258,-0.7540586
10.207918,0.41148666,-1.0593098
9.124839,0.960209,-1.3178452
7.9261007,0.8810184,-1.5602247
7.431621,0.6979673,-1.8093557
7.5459304,0.74372524,-2.007155
7.7713394,1.129594,-2.1486428
7.6793733,1.3422278,-2.1573865
7.9114,1.1865089,-2.0074425
8.450498,1.0022991,-1.7442813
8.604072,0.8873677,-2.1199794
8.072674,0.80395377,-2.8885374
7.8620605,0.5951698,-2.5708938
8.50339,0.56876653,-1.8993969
9.980614,0.49387592,-2.2684772
11.205716,0.2830234,-2.4242632
10.801739,0.02294603,-3.5730395
11.100371,-0.39713103,-2.778816
15.628736,-1.4547458,-1.6577741
13.93753,-0.013579913,-0.85544825
11.920396,0.23754312,0.19815372
10.825182,1.3941053,1.1511418
9.693826,2.437805,-0.023357833
10.200966,1.4974296,-0.9609559
11.1147175,0.5513942,-1.3896234
10.9096775,-0.19363345,-0.9802149
10.079742,-0.64374334,-0.18069519
8.849439,-0.91685474,0.08774271
7.75594,-1.2520238,-0.31523016
7.3146596,-1.2455307,-0.74633974
7.4414473,-1.0320159,-1.0406542
7.7996197,-0.34671873,-1.0992738
7.833857,0.039849095,-1.0524623
7.5664144,-0.17192283,-1.1895639
7.682189,-0.6438966,-1.464945
7.750864,-1.2588042,-1.736754
7.6844487,-1.5109519,-1.6908618
7.458312,-1.0397731,-1.8951352
7.740521,-0.23066697,-2.2291071
8.979377,0.5564699,-2.5242262
10.813938,1.1591766,-3.312043
11.689211,0.9198044,-4.6528535
11.099309,0.94901365,-4.469946
12.41634,1.5766776,-3.0506248
14.732719,0.7607145,-3.5779333
15.638035,-1.2471205,1.2244905
12.912476,-1.1687152,2.1252658
9.893492,-1.3476578,2.622829
8.144624,-1.9514946,1.0191351
9.216125,-1.7283455,0.26681942
11.052334,-0.69710535,0.17877983
11.36765,-0.17138654,0.06692273
11.00671,-0.06832094,-0.58139837
10.389207,0.40653545,-1.388752
8.989385,0.86602104,-1.7628602
7.717489,0.9569432,-1.7669113
7.2170725,0.75544727,-1.4038067
7.266048,0.52173483,-1.3887615
7.345315,0.7414268,-1.5975262
7.451005,1.1343632,-1.573747
7.8274884,1.5039226,-1.6457263
8.315886,1.5887252,-1.8469542
8.644016,1.4014795,-3.3519974
7.9058456,0.8991664,-3.6556683
7.8957324,0.6296271,-2.0927238
8.681049,0.39458358,-1.4775289
10.242414,0.34089604,-2.2483757
10.911593,0.1477797,-2.1705544
10.154911,0.4132871,-2.7009757
9.898156,0.33230564,-3.0537374
14.301151,-1.2805531,-1.3545436
15.053524,-0.38209543,-1.2935585
12.074525,0.21160911,0.105871595
10.774616,0.88450426,1.7424042
10.15582,2.2068698,1.1840956
11.0543165,1.5032235,-0.47383165
11.763623,0.06868486,-1.2890574
11.438777,-0.052251056,-0.9687036
10.567517,-0.088671654,-0.9060138
9.381765,-0.6979098,-0.8784613
8.3068075,-1.2600013,-0.9080154
7.6777453,-1.2053369,-1.0733877
7.3005533,-0.8975862,-1.2895458
7.1627526,-0.49275544,-0.65128994
7.057637,-0.38992926,-0.47879246
7.176313,-0.87403685,-0.5058182
7.537033,-1.1663306,-0.9728024
7.9012394,-1.0002687,-1.016693
7.5489755,-0.7205015,-1.5191976
7.1020927,-0.17556202,-2.5387733
7.666866,0.3814155,-2.9434412
9.792046,0.5292622,-3.4188147
11.811277,0.68979824,-3.635921
11.602283,0.31859165,-4.6170263
10.916477,0.12842497,-5.110242
11.480456,0.51399684,-3.9809446
13.95222,0.5601953,-3.1989982
15.828057,-0.07385633,-0.1830415
12.83589,-0.36925292,1.7701962
10.319066,-0.31347764,2.1660342
8.856641,-1.4774715,1.4918367
8.94966,-2.1872947,0.022878991
10.260275,-1.8895614,0.07082049
10.836923,-0.9758287,0.45843217
10.960416,-0.4776145,0.09863153
10.790006,-0.22056343,-0.6330748
9.837487,0.56521356,-1.3219633
8.628922,1.0151894,-1.4113531
7.8573585,1.0302249,-1.2973509
7.6401753,0.68493325,-1.1145583
7.586124,0.6137871,-1.0946386
7.256854,0.6718034,-1.2245002
7.1008286,1.1081324,-1.44967
7.5728507,1.3561716,-1.7264875
8.293362,1.2013817,-2.1527896
7.774672,0.9702454,-2.8537734
7.3858156,0.42325658,-2.5752606
7.780619,0.31076738,-2.0582664
9.527888,0.36731842,-2.0363932
11.315332,-0.085616656,-2.318296
11.161548,0.16152243,-3.1517942
10.316787,0.36277902,-3.3905344
14.659286,-1.4947767,-0.6808823
14.8977,-1.1307335,-1.1993035
12.464971,-0.44720817,0.50158525
11.533904,1.0955389,1.2945831
10.872979,2.170066,0.48391604
11.329103,0.9293046,-0.46164995
11.203648,0.109376706,-1.3498222
11.174151,-0.34648886,-0.951178
10.475073,-0.5342805,-0.71390307
9.106652,-0.8630906,-0.3235141
8.055081,-1.1247289,-0.42954853
7.466289,-1.1216357,-0.7268222
7.124608,-0.77708125,-1.0646249
7.001862,-0.21642625,-1.0457011
7.098348,0.02570415,-0.87151814
7.3635206,-0.44093534,-0.72715735
8.010271,-1.0054977,-1.0319872
8.102343,-1.2266452,-1.3934829
7.497385,-0.964327,-1.7778383
7.1964054,-0.2120305,-2.7662416
7.697847,0.15146679,-2.7613192
9.595836,0.33415392,-2.5786223
11.256876,0.7123995,-3.040684
11.530705,0.6981109,-4.135112
10.9214,1.3559322,-4.764768
11.908136,1.4162374,-3.618539
15.070561,0.0355108,-3.567983
15.4799595,-1.5787845,1.3648578
11.792354,-0.8809896,2.1862795
9.055186,-1.1631702,2.1764634
7.482512,-1.9856838,0.5876807
8.72203,-1.7368976,0.05281609
11.014104,-1.0220176,0.13131717
11.842105,-0.53338027,0.021825543
11.735927,-0.08855673,-0.37090972
11.163655,0.4354478,-1.3360125
9.49506,0.82192945,-1.638515
8.381133,0.6155876,-1.6904023
7.6691837,0.42668507,-1.6254331
7.6435466,0.50307924,-1.6877686
7.4093456,0.7572381,-1.9474915
7.4131474,1.086843,-2.1869884
7.5500956,1.4332458,-2.2033265
7.935764,1.5501786,-2.1189928
8.267332,1.5894914,-2.2855432
7.7124705,1.3421032,-3.4496424
7.281342,0.6628587,-3.105768
7.766455,0.40811563,-1.9998287
10.102908,0.2325919,-1.657592
12.080127,-0.43696097,-2.0019834
10.845705,-0.46652457,-2.7048926
11.069016,-0.5450927,-3.2915964
15.2269125,-1.2370361,-1.5679818
14.280475,0.15774916,-1.1985373
11.769637,0.686772,-0.38432685
10.977347,1.482145,1.2423992
10.002946,2.7337856,0.9240086
10.54121,1.4513651,-0.16358143
11.195574,-0.21009599,-0.9219975
10.890362,-0.8373289,-0.55052274
9.96213,-0.7286418,0.04354574
9.019657,-0.95411813,-0.26086265
8.252124,-1.3014019,-0.7658093
7.590242,-1.0727078,-1.4244542
7.659693,-0.644816,-1.5510405
7.7287517,-0.4584609,-1.0147489
7.502011,-0.5197812,-0.8917635
7.5294104,-0.819449,-0.9079291
7.719031,-0.85396385,-1.3722894
7.7333,-0.8321862,-1.5095154
7.77427,-0.8797734,-1.6767457
7.570265,-1.1067342,-2.2488163
7.700615,-0.76058996,-2.4528406
8.763621,0.10644621,-2.585374
10.179887,1.3527527,-3.4733546
10.997411,2.0864701,-4.98875
10.856,1.5258727,-5.553734
12.489027,0.9042421,-2.974805
15.712466,0.6997007,-2.3846729
15.152031,-0.055219866,1.3892499
11.411617,-1.3890584,0.43130106
9.921304,-2.4070826,2.190139
8.975565,-2.8321204,1.0237702
8.888752,-2.662247,0.74299735
9.819081,-1.444058,0.4592366
11.023221,-0.5082507,0.019297266
11.028823,-0.06372407,-0.48138776
10.839863,0.5542385,-1.2770768
9.823342,0.9944077,-1.719123
8.462708,0.67709935,-1.8324358
8.125318,0.38076425,-1.8406049
7.8674808,0.55574214,-1.8181664
7.7773247,0.7318404,-1.7065295
7.613073,0.9845245,-1.7791122
7.5911803,1.1834252,-1.8321868
7.7510366,1.3757082,-2.2437215
8.062235,1.543312,-2.6564913
8.345104,1.5769361,-3.433745
7.7681026,1.4035289,-3.5046995
7.93992,1.0578732,-2.631055
9.477409,0.4335133,-1.6616143
10.963269,-0.6755192,-2.1097035
10.705233,-1.4348451,-2.4203656
10.1299925,-0.55182517,-2.8956432
13.864506,-0.8724088,-1.8596339
14.589738,0.5222424,-2.1199317
12.114939,1.2837614,-1.0855407
11.504063,1.4724053,0.8898577
10.639813,1.8794578,0.77700466
11.253025,0.8107533,0.14450444
11.779596,-0.29915074,-0.75650066
11.262517,-0.46619895,-0.39178717
10.29228,-0.018435352,0.27018088
9.180997,0.080311105,0.05788222
8.33502,-0.57149595,-0.445446
7.7590237,-0.86724687,-0.9123058
7.499272,-0.6846938,-1.491942
7.1355734,-0.6989345,-0.9669415
7.337634,-0.39360675,-0.6457737
7.158941,-0.4756034,-0.5367992
7.371297,-0.76438236,-0.772245
7.6766343,-0.4776241,-1.3391057
7.6879253,-0.19799091,-1.5327393
7.586708,-0.24222618,-2.0645106
7.650681,-0.27597484,-2.820839
8.432129,-0.18477492,-3.6070468
9.8632965,0.006320693,-3.459449
11.745771,1.025992,-3.8377235
12.233192,2.0260885,-4.4235945
11.574797,2.083176,-4.631334
12.960014,1.445236,-3.2233233
15.067325,-0.817572,-2.841927
14.226921,-2.221168,1.5896925
11.375648,-1.7077266,1.5242063
8.892774,-2.2639186,2.2809944
7.7831187,-2.2299306,0.9316222
9.299721,-1.5993459,0.47330493
11.307211,-0.731103,0.119987816
11.193486,-0.12987109,0.12704591
10.569577,-0.21638796,-0.37891594
10.117312,-0.22071666,-1.1645205
9.006987,0.20615034,-1.3700197
7.805203,0.36404315,-1.3352942
7.025574,0.5382357,-1.7013581
7.011889,0.7764396,-1.684838
7.1913104,0.9222178,-1.4283712
7.3094406,1.0967168,-1.3140146
7.5239224,1.202301,-1.3886944
8.205322,1.3290883,-1.8298404
8.925737,1.0698825,-2.7201293
8.748738,0.5953039,-3.2619944
8.349165,0.617771,-2.9053447
9.044672,0.74972034,-2.401346
10.818766,0.5758342,-2.5412536
11.689785,0.5098404,-2.3094661
10.507241,0.9774472,-2.914232
13.808175,-0.6671012,-0.75086
16.649174,-1.0054498,-1.0606792
12.906519,0.110669576,-0.42708728
11.194052,0.502045,1.0863068
9.764091,1.5531762,0.87002414
